Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
24	Spectrogram 1	1	69.000000000	72.000000000	0.0	24000.0	0.109_8_ELDON4_20250428_051900_2892.0s_2895.0s.wav	0
25	Waveform 1	1	72.000000000	75.000000000	0.0	24000.0	0.110_13_ELDON6_20250419_063102_2796.0s_2799.0s.wav	0
25	Spectrogram 1	1	72.000000000	75.000000000	0.0	24000.0	0.110_13_ELDON6_20250419_063102_2796.0s_2799.0s.wav	0
26	Waveform 1	1	75.000000000	78.000000000	0.0	24000.0	0.110_52_ELDON10_20250421_185500_150.0s_153.0s.wav	0
26	Spectrogram 1	1	75.000000000	78.000000000	0.0	24000.0	0.110_52_ELDON10_20250421_185500_150.0s_153.0s.wav	0
27	Waveform 1	1	78.000000000	81.000000000	0.0	24000.0	0.111_196_ELDON3_20250421_185500_2529.0s_2532.0s.wav	0
27	Spectrogram 1	1	78.000000000	81.000000000	0.0	24000.0	0.111_196_ELDON3_20250421_185500_2529.0s_2532.0s.wav	0
28	Waveform 1	1	81.000000000	84.000000000	0.0	24000.0	0.111_2_ELDON1_20250428_061902_3390.0s_3393.0s.wav	0
28	Spectrogram 1	1	81.000000000	84.000000000	0.0	24000.0	0.111_2_ELDON1_20250428_061902_3390.0s_3393.0s.wav	0
29	Waveform 1	1	84.000000000	87.000000000	0.0	24000.0	0.112_13_ELDON3_20250422_062702_1377.0s_1380.0s.wav	0
29	Spectrogram 1	1	84.000000000	87.000000000	0.0	24000.0	0.112_13_ELDON3_20250422_062702_1377.0s_1380.0s.wav	0
30	Waveform 1	1	87.000000000	90.000000000	0.0	24000.0	0.112_32_ELDON6_20250420_062902_15.0s_18.0s.wav	0
30	Spectrogram 1	1	87.000000000	90.000000000	0.0	24000.0	0.112_32_ELDON6_20250420_062902_15.0s_18.0s.wav	0
31	Waveform 1	1	90.000000000	93.000000000	0.0	24000.0	0.112_4_ELDON4_20250429_051800_186.0s_189.0s.wav	0
31	Spectrogram 1	1	90.000000000	93.000000000	0.0	24000.0	0.112_4_ELDON4_20250429_051800_186.0s_189.0s.wav	0
32	Waveform 1	1	93.000000000	96.000000000	0.0	24000.0	0.113_180_ELDON4_20250418_063202_1269.0s_1272.0s.wav	1
32	Spectrogram 1	1	93.000000000	96.000000000	0.0	24000.0	0.113_180_ELDON4_20250418_063202_1269.0s_1272.0s.wav	1
33	Waveform 1	1	96.000000000	99.000000000	0.0	24000.0	0.114_13_ELDON5_20250418_053200_2100.0s_2103.0s.wav	0
33	Spectrogram 1	1	96.000000000	99.000000000	0.0	24000.0	0.114_13_ELDON5_20250418_053200_2100.0s_2103.0s.wav	0
34	Waveform 1	1	99.000000000	102.000000000	0.0	24000.0	0.114_14_ELDON2_20250429_061802_1311.0s_1314.0s.wav	0
34	Spectrogram 1	1	99.000000000	102.000000000	0.0	24000.0	0.114_14_ELDON2_20250429_061802_1311.0s_1314.0s.wav	0
35	Waveform 1	1	102.000000000	105.000000000	0.0	24000.0	0.114_385_ELDON3_20250418_063202_1914.0s_1917.0s.wav	0
35	Spectrogram 1	1	102.000000000	105.000000000	0.0	24000.0	0.114_385_ELDON3_20250418_063202_1914.0s_1917.0s.wav	0
36	Waveform 1	1	105.000000000	108.000000000	0.0	24000.0	0.114_55_ELDON10_20250421_185500_1116.0s_1119.0s.wav	1
36	Spectrogram 1	1	105.000000000	108.000000000	0.0	24000.0	0.114_55_ELDON10_20250421_185500_1116.0s_1119.0s.wav	1
37	Waveform 1	1	108.000000000	111.000000000	0.0	24000.0	0.114_9_ELDON4_20250428_051900_1926.0s_1929.0s.wav	0
37	Spectrogram 1	1	108.000000000	111.000000000	0.0	24000.0	0.114_9_ELDON4_20250428_051900_1926.0s_1929.0s.wav	0
38	Waveform 1	1	111.000000000	114.000000000	0.0	24000.0	0.115_2_ELDON1_20250422_062702_1320.0s_1323.0s.wav	1
38	Spectrogram 1	1	111.000000000	114.000000000	0.0	24000.0	0.115_2_ELDON1_20250422_062702_1320.0s_1323.0s.wav	1
39	Waveform 1	1	114.000000000	117.000000000	0.0	24000.0	0.115_94_ELDON2_20250421_052800_2619.0s_2622.0s.wav	1
39	Spectrogram 1	1	114.000000000	117.000000000	0.0	24000.0	0.115_94_ELDON2_20250421_052800_2619.0s_2622.0s.wav	1
40	Waveform 1	1	117.000000000	120.000000000	0.0	24000.0	0.117_56_ELDON10_20250421_185500_264.0s_267.0s.wav	0
40	Spectrogram 1	1	117.000000000	120.000000000	0.0	24000.0	0.117_56_ELDON10_20250421_185500_264.0s_267.0s.wav	0
41	Waveform 1	1	120.000000000	123.000000000	0.0	24000.0	0.118_180_ELDON3_20250420_052900_2355.0s_2358.0s.wav	0
41	Spectrogram 1	1	120.000000000	123.000000000	0.0	24000.0	0.118_180_ELDON3_20250420_052900_2355.0s_2358.0s.wav	0
42	Waveform 1	1	123.000000000	126.000000000	0.0	24000.0	0.118_2_ELDON3_20250425_062302_3414.0s_3417.0s.wav	1
42	Spectrogram 1	1	123.000000000	126.000000000	0.0	24000.0	0.118_2_ELDON3_20250425_062302_3414.0s_3417.0s.wav	1
43	Waveform 1	1	126.000000000	129.000000000	0.0	24000.0	0.118_3_ELDON4_20250425_062302_3309.0s_3312.0s.wav	1
43	Spectrogram 1	1	126.000000000	129.000000000	0.0	24000.0	0.118_3_ELDON4_20250425_062302_3309.0s_3312.0s.wav	1
44	Waveform 1	1	129.000000000	132.000000000	0.0	24000.0	0.118_41_ELDON6_20250421_062802_132.0s_135.0s.wav	0
44	Spectrogram 1	1	129.000000000	132.000000000	0.0	24000.0	0.118_41_ELDON6_20250421_062802_132.0s_135.0s.wav	0
45	Waveform 1	1	132.000000000	135.000000000	0.0	24000.0	0.119_88_ELDON4_20250420_062902_2826.0s_2829.0s.wav	1
45	Spectrogram 1	1	132.000000000	135.000000000	0.0	24000.0	0.119_88_ELDON4_20250420_062902_2826.0s_2829.0s.wav	1
46	Waveform 1	1	135.000000000	138.000000000	0.0	24000.0	0.119_9_ELDON4_20250423_062502_2082.0s_2085.0s.wav	0
46	Spectrogram 1	1	135.000000000	138.000000000	0.0	24000.0	0.119_9_ELDON4_20250423_062502_2082.0s_2085.0s.wav	0
47	Waveform 1	1	138.000000000	141.000000000	0.0	24000.0	0.120_147_ELDON2_20250418_063202_2382.0s_2385.0s.wav	1
47	Spectrogram 1	1	138.000000000	141.000000000	0.0	24000.0	0.120_147_ELDON2_20250418_063202_2382.0s_2385.0s.wav	1
48	Waveform 1	1	141.000000000	144.000000000	0.0	24000.0	0.121_8_ELDON3_20250425_062302_129.0s_132.0s.wav	0
48	Spectrogram 1	1	141.000000000	144.000000000	0.0	24000.0	0.121_8_ELDON3_20250425_062302_129.0s_132.0s.wav	0
49	Waveform 1	1	144.000000000	147.000000000	0.0	24000.0	0.122_4_ELDON1_20250422_052700_1371.0s_1374.0s.wav	0
49	Spectrogram 1	1	144.000000000	147.000000000	0.0	24000.0	0.122_4_ELDON1_20250422_052700_1371.0s_1374.0s.wav	0
50	Waveform 1	1	147.000000000	150.000000000	0.0	24000.0	0.122_501_ELDON3_20250418_053200_3207.0s_3210.0s.wav	0
50	Spectrogram 1	1	147.000000000	150.000000000	0.0	24000.0	0.122_501_ELDON3_20250418_053200_3207.0s_3210.0s.wav	0
51	Waveform 1	1	150.000000000	153.000000000	0.0	24000.0	0.123_28_ELDON6_20250418_053200_1998.0s_2001.0s.wav	0
51	Spectrogram 1	1	150.000000000	153.000000000	0.0	24000.0	0.123_28_ELDON6_20250418_053200_1998.0s_2001.0s.wav	0
52	Waveform 1	1	153.000000000	156.000000000	0.0	24000.0	0.123_8_ELDON5_20250418_053200_2367.0s_2370.0s.wav	0
52	Spectrogram 1	1	153.000000000	156.000000000	0.0	24000.0	0.123_8_ELDON5_20250418_053200_2367.0s_2370.0s.wav	0
53	Waveform 1	1	156.000000000	159.000000000	0.0	24000.0	0.124_9_ELDON1_20250428_051900_2298.0s_2301.0s.wav	1
53	Spectrogram 1	1	156.000000000	159.000000000	0.0	24000.0	0.124_9_ELDON1_20250428_051900_2298.0s_2301.0s.wav	1
54	Waveform 1	1	159.000000000	162.000000000	0.0	24000.0	0.125_24_ELDON10_20250421_195502_267.0s_270.0s.wav	0
54	Spectrogram 1	1	159.000000000	162.000000000	0.0	24000.0	0.125_24_ELDON10_20250421_195502_267.0s_270.0s.wav	0
55	Waveform 1	1	162.000000000	165.000000000	0.0	24000.0	0.125_27_ELDON2_20250422_062702_504.0s_507.0s.wav	0
55	Spectrogram 1	1	162.000000000	165.000000000	0.0	24000.0	0.125_27_ELDON2_20250422_062702_504.0s_507.0s.wav	0
56	Waveform 1	1	165.000000000	168.000000000	0.0	24000.0	0.125_4_ELDON4_20250428_190200_36.0s_39.0s.wav	0
56	Spectrogram 1	1	165.000000000	168.000000000	0.0	24000.0	0.125_4_ELDON4_20250428_190200_36.0s_39.0s.wav	0
57	Waveform 1	1	168.000000000	171.000000000	0.0	24000.0	0.125_73_ELDON4_20250421_052800_1650.0s_1653.0s.wav	1
57	Spectrogram 1	1	168.000000000	171.000000000	0.0	24000.0	0.125_73_ELDON4_20250421_052800_1650.0s_1653.0s.wav	1
58	Waveform 1	1	171.000000000	174.000000000	0.0	24000.0	0.126_27_ELDON5_20250418_063202_1896.0s_1899.0s.wav	1
58	Spectrogram 1	1	171.000000000	174.000000000	0.0	24000.0	0.126_27_ELDON5_20250418_063202_1896.0s_1899.0s.wav	1
59	Waveform 1	1	174.000000000	177.000000000	0.0	24000.0	0.126_381_ELDON3_20250418_063202_666.0s_669.0s.wav	0
59	Spectrogram 1	1	174.000000000	177.000000000	0.0	24000.0	0.126_381_ELDON3_20250418_063202_666.0s_669.0s.wav	0
60	Waveform 1	1	177.000000000	180.000000000	0.0	24000.0	0.127_15_ELDON3_20250422_062702_3138.0s_3141.0s.wav	1
60	Spectrogram 1	1	177.000000000	180.000000000	0.0	24000.0	0.127_15_ELDON3_20250422_062702_3138.0s_3141.0s.wav	1
61	Waveform 1	1	180.000000000	183.000000000	0.0	24000.0	0.128_26_ELDON6_20250418_053200_1545.0s_1548.0s.wav	0
61	Spectrogram 1	1	180.000000000	183.000000000	0.0	24000.0	0.128_26_ELDON6_20250418_053200_1545.0s_1548.0s.wav	0
62	Waveform 1	1	183.000000000	186.000000000	0.0	24000.0	0.129_190_ELDON4_20250418_063202_138.0s_141.0s.wav	1
62	Spectrogram 1	1	183.000000000	186.000000000	0.0	24000.0	0.129_190_ELDON4_20250418_063202_138.0s_141.0s.wav	1
63	Waveform 1	1	186.000000000	189.000000000	0.0	24000.0	0.129_200_ELDON2_20250418_063202_1623.0s_1626.0s.wav	0
63	Spectrogram 1	1	186.000000000	189.000000000	0.0	24000.0	0.129_200_ELDON2_20250418_063202_1623.0s_1626.0s.wav	0
64	Waveform 1	1	189.000000000	192.000000000	0.0	24000.0	0.129_7_ELDON1_20250423_062502_2292.0s_2295.0s.wav	1
64	Spectrogram 1	1	189.000000000	192.000000000	0.0	24000.0	0.129_7_ELDON1_20250423_062502_2292.0s_2295.0s.wav	1
65	Waveform 1	1	192.000000000	195.000000000	0.0	24000.0	0.130_17_ELDON2_20250428_051900_1275.0s_1278.0s.wav	1
65	Spectrogram 1	1	192.000000000	195.000000000	0.0	24000.0	0.130_17_ELDON2_20250428_051900_1275.0s_1278.0s.wav	1
66	Waveform 1	1	195.000000000	198.000000000	0.0	24000.0	0.130_259_ELDON3_20250421_062802_336.0s_339.0s.wav	1
66	Spectrogram 1	1	195.000000000	198.000000000	0.0	24000.0	0.130_259_ELDON3_20250421_062802_336.0s_339.0s.wav	1
67	Waveform 1	1	198.000000000	201.000000000	0.0	24000.0	0.131_2_ELDON4_20250422_062702_2187.0s_2190.0s.wav	0
67	Spectrogram 1	1	198.000000000	201.000000000	0.0	24000.0	0.131_2_ELDON4_20250422_062702_2187.0s_2190.0s.wav	0
68	Waveform 1	1	201.000000000	204.000000000	0.0	24000.0	0.131_3_ELDON3_20250424_052400_2751.0s_2754.0s.wav	1
68	Spectrogram 1	1	201.000000000	204.000000000	0.0	24000.0	0.131_3_ELDON3_20250424_052400_2751.0s_2754.0s.wav	1
69	Waveform 1	1	204.000000000	207.000000000	0.0	24000.0	0.132_25_ELDON6_20250420_062902_1935.0s_1938.0s.wav	0
69	Spectrogram 1	1	204.000000000	207.000000000	0.0	24000.0	0.132_25_ELDON6_20250420_062902_1935.0s_1938.0s.wav	0
70	Waveform 1	1	207.000000000	210.000000000	0.0	24000.0	0.136_1_ELDON1_20250428_061902_1962.0s_1965.0s.wav	0
70	Spectrogram 1	1	207.000000000	210.000000000	0.0	24000.0	0.136_1_ELDON1_20250428_061902_1962.0s_1965.0s.wav	0
71	Waveform 1	1	210.000000000	213.000000000	0.0	24000.0	0.136_2_ELDON4_20250427_052000_2979.0s_2982.0s.wav	0
71	Spectrogram 1	1	210.000000000	213.000000000	0.0	24000.0	0.136_2_ELDON4_20250427_052000_2979.0s_2982.0s.wav	0
72	Waveform 1	1	213.000000000	216.000000000	0.0	24000.0	0.136_79_ELDON10_20250421_185500_219.0s_222.0s.wav	0
72	Spectrogram 1	1	213.000000000	216.000000000	0.0	24000.0	0.136_79_ELDON10_20250421_185500_219.0s_222.0s.wav	0
73	Waveform 1	1	216.000000000	219.000000000	0.0	24000.0	0.137_15_ELDON2_20250424_062402_1623.0s_1626.0s.wav	1
73	Spectrogram 1	1	216.000000000	219.000000000	0.0	24000.0	0.137_15_ELDON2_20250424_062402_1623.0s_1626.0s.wav	1
74	Waveform 1	1	219.000000000	222.000000000	0.0	24000.0	0.137_23_ELDON6_20250419_063102_1395.0s_1398.0s.wav	0
74	Spectrogram 1	1	219.000000000	222.000000000	0.0	24000.0	0.137_23_ELDON6_20250419_063102_1395.0s_1398.0s.wav	0
75	Waveform 1	1	222.000000000	225.000000000	0.0	24000.0	0.137_269_ELDON3_20250421_062802_2613.0s_2616.0s.wav	0
75	Spectrogram 1	1	222.000000000	225.000000000	0.0	24000.0	0.137_269_ELDON3_20250421_062802_2613.0s_2616.0s.wav	0
76	Waveform 1	1	225.000000000	228.000000000	0.0	24000.0	0.138_78_ELDON4_20250421_062802_2667.0s_2670.0s.wav	1
76	Spectrogram 1	1	225.000000000	228.000000000	0.0	24000.0	0.138_78_ELDON4_20250421_062802_2667.0s_2670.0s.wav	1
77	Waveform 1	1	228.000000000	231.000000000	0.0	24000.0	0.139_133_ELDON2_20250417_185100_2466.0s_2469.0s.wav	0
77	Spectrogram 1	1	228.000000000	231.000000000	0.0	24000.0	0.139_133_ELDON2_20250417_185100_2466.0s_2469.0s.wav	0
78	Waveform 1	1	231.000000000	234.000000000	0.0	24000.0	0.141_22_ELDON6_20250420_062902_1728.0s_1731.0s.wav	1
78	Spectrogram 1	1	231.000000000	234.000000000	0.0	24000.0	0.141_22_ELDON6_20250420_062902_1728.0s_1731.0s.wav	1
79	Waveform 1	1	234.000000000	237.000000000	0.0	24000.0	0.141_2_ELDON3_20250422_062702_2958.0s_2961.0s.wav	0
79	Spectrogram 1	1	234.000000000	237.000000000	0.0	24000.0	0.141_2_ELDON3_20250422_062702_2958.0s_2961.0s.wav	0
80	Waveform 1	1	237.000000000	240.000000000	0.0	24000.0	0.141_365_ELDON3_20250418_063202_2070.0s_2073.0s.wav	0
80	Spectrogram 1	1	237.000000000	240.000000000	0.0	24000.0	0.141_365_ELDON3_20250418_063202_2070.0s_2073.0s.wav	0
81	Waveform 1	1	240.000000000	243.000000000	0.0	24000.0	0.144_3_ELDON1_20250422_052700_579.0s_582.0s.wav	0
81	Spectrogram 1	1	240.000000000	243.000000000	0.0	24000.0	0.144_3_ELDON1_20250422_052700_579.0s_582.0s.wav	0
82	Waveform 1	1	243.000000000	246.000000000	0.0	24000.0	0.145_10_ELDON4_20250423_062502_840.0s_843.0s.wav	1
82	Spectrogram 1	1	243.000000000	246.000000000	0.0	24000.0	0.145_10_ELDON4_20250423_062502_840.0s_843.0s.wav	1
83	Waveform 1	1	246.000000000	249.000000000	0.0	24000.0	0.145_16_ELDON10_20250421_195502_546.0s_549.0s.wav	0
83	Spectrogram 1	1	246.000000000	249.000000000	0.0	24000.0	0.145_16_ELDON10_20250421_195502_546.0s_549.0s.wav	0
84	Waveform 1	1	249.000000000	252.000000000	0.0	24000.0	0.145_28_ELDON5_20250421_062802_2733.0s_2736.0s.wav	0
84	Spectrogram 1	1	249.000000000	252.000000000	0.0	24000.0	0.145_28_ELDON5_20250421_062802_2733.0s_2736.0s.wav	0
85	Waveform 1	1	252.000000000	255.000000000	0.0	24000.0	0.145_86_ELDON4_20250420_062902_516.0s_519.0s.wav	1
85	Spectrogram 1	1	252.000000000	255.000000000	0.0	24000.0	0.145_86_ELDON4_20250420_062902_516.0s_519.0s.wav	1
86	Waveform 1	1	255.000000000	258.000000000	0.0	24000.0	0.147_27_ELDON6_20250419_063102_3024.0s_3027.0s.wav	0
86	Spectrogram 1	1	255.000000000	258.000000000	0.0	24000.0	0.147_27_ELDON6_20250419_063102_3024.0s_3027.0s.wav	0
87	Waveform 1	1	258.000000000	261.000000000	0.0	24000.0	0.148_5_ELDON3_20250425_052300_1596.0s_1599.0s.wav	1
87	Spectrogram 1	1	258.000000000	261.000000000	0.0	24000.0	0.148_5_ELDON3_20250425_052300_1596.0s_1599.0s.wav	1
88	Waveform 1	1	261.000000000	264.000000000	0.0	24000.0	0.149_183_ELDON4_20250418_063202_1359.0s_1362.0s.wav	1
88	Spectrogram 1	1	261.000000000	264.000000000	0.0	24000.0	0.149_183_ELDON4_20250418_063202_1359.0s_1362.0s.wav	1
89	Waveform 1	1	264.000000000	267.000000000	0.0	24000.0	0.150_150_ELDON3_20250421_052800_1842.0s_1845.0s.wav	0
89	Spectrogram 1	1	264.000000000	267.000000000	0.0	24000.0	0.150_150_ELDON3_20250421_052800_1842.0s_1845.0s.wav	0
90	Waveform 1	1	267.000000000	270.000000000	0.0	24000.0	0.150_176_ELDON2_20250418_063202_2748.0s_2751.0s.wav	1
90	Spectrogram 1	1	267.000000000	270.000000000	0.0	24000.0	0.150_176_ELDON2_20250418_063202_2748.0s_2751.0s.wav	1
91	Waveform 1	1	270.000000000	273.000000000	0.0	24000.0	0.152_29_ELDON6_20250420_062902_702.0s_705.0s.wav	0
91	Spectrogram 1	1	270.000000000	273.000000000	0.0	24000.0	0.152_29_ELDON6_20250420_062902_702.0s_705.0s.wav	0
92	Waveform 1	1	273.000000000	276.000000000	0.0	24000.0	0.152_3_ELDON4_20250430_051600_738.0s_741.0s.wav	1
92	Spectrogram 1	1	273.000000000	276.000000000	0.0	24000.0	0.152_3_ELDON4_20250430_051600_738.0s_741.0s.wav	1
93	Waveform 1	1	276.000000000	279.000000000	0.0	24000.0	0.154_25_ELDON2_20250422_062702_594.0s_597.0s.wav	0
93	Spectrogram 1	1	276.000000000	279.000000000	0.0	24000.0	0.154_25_ELDON2_20250422_062702_594.0s_597.0s.wav	0
94	Waveform 1	1	279.000000000	282.000000000	0.0	24000.0	0.154_6_ELDON3_20250422_052700_609.0s_612.0s.wav	0
94	Spectrogram 1	1	279.000000000	282.000000000	0.0	24000.0	0.154_6_ELDON3_20250422_052700_609.0s_612.0s.wav	0
95	Waveform 1	1	282.000000000	285.000000000	0.0	24000.0	0.156_3_ELDON1_20250423_052500_942.0s_945.0s.wav	0
95	Spectrogram 1	1	282.000000000	285.000000000	0.0	24000.0	0.156_3_ELDON1_20250423_052500_942.0s_945.0s.wav	0
96	Waveform 1	1	285.000000000	288.000000000	0.0	24000.0	0.157_14_ELDON5_20250419_063102_654.0s_657.0s.wav	1
96	Spectrogram 1	1	285.000000000	288.000000000	0.0	24000.0	0.157_14_ELDON5_20250419_063102_654.0s_657.0s.wav	1
97	Waveform 1	1	288.000000000	291.000000000	0.0	24000.0	0.159_267_ELDON3_20250421_062802_2574.0s_2577.0s.wav	0
97	Spectrogram 1	1	288.000000000	291.000000000	0.0	24000.0	0.159_267_ELDON3_20250421_062802_2574.0s_2577.0s.wav	0
98	Waveform 1	1	291.000000000	294.000000000	0.0	24000.0	0.159_54_ELDON10_20250421_195502_324.0s_327.0s.wav	0
98	Spectrogram 1	1	291.000000000	294.000000000	0.0	24000.0	0.159_54_ELDON10_20250421_195502_324.0s_327.0s.wav	0
99	Waveform 1	1	294.000000000	297.000000000	0.0	24000.0	0.161_16_ELDON2_20250428_051900_669.0s_672.0s.wav	1
99	Spectrogram 1	1	294.000000000	297.000000000	0.0	24000.0	0.161_16_ELDON2_20250428_051900_669.0s_672.0s.wav	1
100	Waveform 1	1	297.000000000	300.000000000	0.0	24000.0	0.161_32_ELDON6_20250418_063202_3591.0s_3594.0s.wav	1
100	Spectrogram 1	1	297.000000000	300.000000000	0.0	24000.0	0.161_32_ELDON6_20250418_063202_3591.0s_3594.0s.wav	1
101	Waveform 1	1	300.000000000	303.000000000	0.0	24000.0	0.163_16_ELDON5_20250418_063202_2181.0s_2184.0s.wav	1
101	Spectrogram 1	1	300.000000000	303.000000000	0.0	24000.0	0.163_16_ELDON5_20250418_063202_2181.0s_2184.0s.wav	1
102	Waveform 1	1	303.000000000	306.000000000	0.0	24000.0	0.164_252_ELDON4_20250418_053200_1851.0s_1854.0s.wav	1
