Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
20	Waveform 1	1	57.000000000	60.000000000	0.000	24000.000	0.105_22_ELDON9_20250510_191300_1560.0s_1563.0s.wav	0
20	Spectrogram 1	1	57.000000000	60.000000000	0.000	24000.000	0.105_22_ELDON9_20250510_191300_1560.0s_1563.0s.wav	0
21	Waveform 1	1	60.000000000	63.000000000	0.000	24000.000	0.105_32_ELDON2_20250510_060502_114.00s_117.00s.wav	1
21	Spectrogram 1	1	60.000000000	63.000000000	0.000	24000.000	0.105_32_ELDON2_20250510_060502_114.00s_117.00s.wav	1
22	Waveform 1	1	63.000000000	66.000000000	0.000	24000.000	0.106_14_ELDON9_20250514_050200_2001.0s_2004.0s.wav	0
22	Spectrogram 1	1	63.000000000	66.000000000	0.000	24000.000	0.106_14_ELDON9_20250514_050200_2001.0s_2004.0s.wav	0
23	Waveform 1	1	66.000000000	69.000000000	0.000	24000.000	0.106_17_ELDON2_20250508_050800_3114.00s_3117.00s.wav	0
23	Spectrogram 1	1	66.000000000	69.000000000	0.000	24000.000	0.106_17_ELDON2_20250508_050800_3114.00s_3117.00s.wav	0
24	Waveform 1	1	69.000000000	72.000000000	0.000	24000.000	0.106_59_ELDON1_20250510_191300_2874.00s_2877.00s.wav	0
24	Spectrogram 1	1	69.000000000	72.000000000	0.000	24000.000	0.106_59_ELDON1_20250510_191300_2874.00s_2877.00s.wav	0
25	Waveform 1	1	72.000000000	75.000000000	0.000	24000.000	0.107_11_ELDON10_20250509_060602_1527.0s_1530.0s.wav	0
25	Spectrogram 1	1	72.000000000	75.000000000	0.000	24000.000	0.107_11_ELDON10_20250509_060602_1527.0s_1530.0s.wav	0
26	Waveform 1	1	75.000000000	78.000000000	0.000	24000.000	0.107_18_ELDON9_20250510_060502_1632.0s_1635.0s.wav	0
26	Spectrogram 1	1	75.000000000	78.000000000	0.000	24000.000	0.107_18_ELDON9_20250510_060502_1632.0s_1635.0s.wav	0
27	Waveform 1	1	78.000000000	81.000000000	0.000	24000.000	0.108_10_ELDON9_20250511_060402_2262.0s_2265.0s.wav	0
27	Spectrogram 1	1	78.000000000	81.000000000	0.000	24000.000	0.108_10_ELDON9_20250511_060402_2262.0s_2265.0s.wav	0
28	Waveform 1	1	81.000000000	84.000000000	0.000	24000.000	0.108_31_ELDON1_20250514_060202_1710.00s_1713.00s.wav	0
28	Spectrogram 1	1	81.000000000	84.000000000	0.000	24000.000	0.108_31_ELDON1_20250514_060202_1710.00s_1713.00s.wav	0
29	Waveform 1	1	84.000000000	87.000000000	0.000	24000.000	0.109_11_ELDON9_20250510_060502_1443.0s_1446.0s.wav	1
29	Spectrogram 1	1	84.000000000	87.000000000	0.000	24000.000	0.109_11_ELDON9_20250510_060502_1443.0s_1446.0s.wav	1
30	Waveform 1	1	87.000000000	90.000000000	0.000	24000.000	0.109_15_ELDON2_20250513_060302_1071.00s_1074.00s.wav	1
30	Spectrogram 1	1	87.000000000	90.000000000	0.000	24000.000	0.109_15_ELDON2_20250513_060302_1071.00s_1074.00s.wav	1
31	Waveform 1	1	90.000000000	93.000000000	0.000	24000.000	0.109_23_ELDON8_20250508_191100_660.0s_663.0s.wav	0
31	Spectrogram 1	1	90.000000000	93.000000000	0.000	24000.000	0.109_23_ELDON8_20250508_191100_660.0s_663.0s.wav	0
32	Waveform 1	1	93.000000000	96.000000000	0.000	24000.000	0.110_10_ELDON8_20250510_201302_948.0s_951.0s.wav	0
32	Spectrogram 1	1	93.000000000	96.000000000	0.000	24000.000	0.110_10_ELDON8_20250510_201302_948.0s_951.0s.wav	0
33	Waveform 1	1	96.000000000	99.000000000	0.000	24000.000	0.110_14_ELDON2_20250512_191500_2427.00s_2430.00s.wav	1
33	Spectrogram 1	1	96.000000000	99.000000000	0.000	24000.000	0.110_14_ELDON2_20250512_191500_2427.00s_2430.00s.wav	1
34	Waveform 1	1	99.000000000	102.000000000	0.000	24000.000	0.110_26_ELDON8_20250510_050500_1917.0s_1920.0s.wav	0
34	Spectrogram 1	1	99.000000000	102.000000000	0.000	24000.000	0.110_26_ELDON8_20250510_050500_1917.0s_1920.0s.wav	0
35	Waveform 1	1	102.000000000	105.000000000	0.000	24000.000	0.110_33_ELDON10_20250511_050400_2598.0s_2601.0s.wav	1
35	Spectrogram 1	1	102.000000000	105.000000000	0.000	24000.000	0.110_33_ELDON10_20250511_050400_2598.0s_2601.0s.wav	1
36	Waveform 1	1	105.000000000	108.000000000	0.000	24000.000	0.110_36_ELDON3_20250514_060202_3366.00s_3369.00s.wav	0
36	Spectrogram 1	1	105.000000000	108.000000000	0.000	24000.000	0.110_36_ELDON3_20250514_060202_3366.00s_3369.00s.wav	0
37	Waveform 1	1	108.000000000	111.000000000	0.000	24000.000	0.110_46_ELDON5_20250510_060502_2127.0s_2130.0s.wav	0
37	Spectrogram 1	1	108.000000000	111.000000000	0.000	24000.000	0.110_46_ELDON5_20250510_060502_2127.0s_2130.0s.wav	0
38	Waveform 1	1	111.000000000	114.000000000	0.000	24000.000	0.111_37_ELDON2_20250514_060202_1818.00s_1821.00s.wav	0
38	Spectrogram 1	1	111.000000000	114.000000000	0.000	24000.000	0.111_37_ELDON2_20250514_060202_1818.00s_1821.00s.wav	0
39	Waveform 1	1	114.000000000	117.000000000	0.000	24000.000	0.111_79_ELDON2_20250512_060402_309.00s_312.00s.wav	0
39	Spectrogram 1	1	114.000000000	117.000000000	0.000	24000.000	0.111_79_ELDON2_20250512_060402_309.00s_312.00s.wav	0
40	Waveform 1	1	117.000000000	120.000000000	0.000	24000.000	0.112_9_ELDON10_20250511_191400_264.0s_267.0s.wav	0
40	Spectrogram 1	1	117.000000000	120.000000000	0.000	24000.000	0.112_9_ELDON10_20250511_191400_264.0s_267.0s.wav	0
41	Waveform 1	1	120.000000000	123.000000000	0.000	24000.000	0.112_9_ELDON5_20250509_050600_3096.0s_3099.0s.wav	0
41	Spectrogram 1	1	120.000000000	123.000000000	0.000	24000.000	0.112_9_ELDON5_20250509_050600_3096.0s_3099.0s.wav	0
42	Waveform 1	1	123.000000000	126.000000000	0.000	24000.000	0.112_9_ELDON9_20250510_060502_2097.0s_2100.0s.wav	0
42	Spectrogram 1	1	123.000000000	126.000000000	0.000	24000.000	0.112_9_ELDON9_20250510_060502_2097.0s_2100.0s.wav	0
43	Waveform 1	1	126.000000000	129.000000000	0.000	24000.000	0.114_10_ELDON8_20250512_060402_2205.0s_2208.0s.wav	0
43	Spectrogram 1	1	126.000000000	129.000000000	0.000	24000.000	0.114_10_ELDON8_20250512_060402_2205.0s_2208.0s.wav	0
44	Waveform 1	1	129.000000000	132.000000000	0.000	24000.000	0.114_19_ELDON10_20250510_050500_3525.0s_3528.0s.wav	1
44	Spectrogram 1	1	129.000000000	132.000000000	0.000	24000.000	0.114_19_ELDON10_20250510_050500_3525.0s_3528.0s.wav	1
45	Waveform 1	1	132.000000000	135.000000000	0.000	24000.000	0.114_22_ELDON8_20250508_191100_3507.0s_3510.0s.wav	0
45	Spectrogram 1	1	132.000000000	135.000000000	0.000	24000.000	0.114_22_ELDON8_20250508_191100_3507.0s_3510.0s.wav	0
46	Waveform 1	1	135.000000000	138.000000000	0.000	24000.000	0.114_24_ELDON9_20250508_191100_1716.0s_1719.0s.wav	1
46	Spectrogram 1	1	135.000000000	138.000000000	0.000	24000.000	0.114_24_ELDON9_20250508_191100_1716.0s_1719.0s.wav	1
47	Waveform 1	1	138.000000000	141.000000000	0.000	24000.000	0.114_34_ELDON3_20250514_060202_2613.00s_2616.00s.wav	0
47	Spectrogram 1	1	138.000000000	141.000000000	0.000	24000.000	0.114_34_ELDON3_20250514_060202_2613.00s_2616.00s.wav	0
48	Waveform 1	1	141.000000000	144.000000000	0.000	24000.000	0.114_43_ELDON2_20250514_060202_2421.00s_2424.00s.wav	1
48	Spectrogram 1	1	141.000000000	144.000000000	0.000	24000.000	0.114_43_ELDON2_20250514_060202_2421.00s_2424.00s.wav	1
49	Waveform 1	1	144.000000000	147.000000000	0.000	24000.000	0.114_4_ELDON1_20250509_201202_822.00s_825.00s.wav	0
49	Spectrogram 1	1	144.000000000	147.000000000	0.000	24000.000	0.114_4_ELDON1_20250509_201202_822.00s_825.00s.wav	0
50	Waveform 1	1	147.000000000	150.000000000	0.000	24000.000	0.114_8_ELDON9_20250508_060802_2184.0s_2187.0s.wav	0
50	Spectrogram 1	1	147.000000000	150.000000000	0.000	24000.000	0.114_8_ELDON9_20250508_060802_2184.0s_2187.0s.wav	0
51	Waveform 1	1	150.000000000	153.000000000	0.000	24000.000	0.115_17_ELDON9_20250510_060502_1611.0s_1614.0s.wav	1
51	Spectrogram 1	1	150.000000000	153.000000000	0.000	24000.000	0.115_17_ELDON9_20250510_060502_1611.0s_1614.0s.wav	1
52	Waveform 1	1	153.000000000	156.000000000	0.000	24000.000	0.115_52_ELDON1_20250510_191300_2259.00s_2262.00s.wav	0
52	Spectrogram 1	1	153.000000000	156.000000000	0.000	24000.000	0.115_52_ELDON1_20250510_191300_2259.00s_2262.00s.wav	0
53	Waveform 1	1	156.000000000	159.000000000	0.000	24000.000	0.116_41_ELDON2_20250514_060202_3081.00s_3084.00s.wav	0
53	Spectrogram 1	1	156.000000000	159.000000000	0.000	24000.000	0.116_41_ELDON2_20250514_060202_3081.00s_3084.00s.wav	0
54	Waveform 1	1	159.000000000	162.000000000	0.000	24000.000	0.116_4_ELDON9_20250511_191400_1470.0s_1473.0s.wav	0
54	Spectrogram 1	1	159.000000000	162.000000000	0.000	24000.000	0.116_4_ELDON9_20250511_191400_1470.0s_1473.0s.wav	0
55	Waveform 1	1	162.000000000	165.000000000	0.000	24000.000	0.117_15_ELDON4_20250512_060402_447.0s_450.0s.wav	1
55	Spectrogram 1	1	162.000000000	165.000000000	0.000	24000.000	0.117_15_ELDON4_20250512_060402_447.0s_450.0s.wav	1
56	Waveform 1	1	165.000000000	168.000000000	0.000	24000.000	0.117_23_ELDON4_20250512_060402_447.00s_450.00s.wav	1
56	Spectrogram 1	1	165.000000000	168.000000000	0.000	24000.000	0.117_23_ELDON4_20250512_060402_447.00s_450.00s.wav	1
57	Waveform 1	1	168.000000000	171.000000000	0.000	24000.000	0.118_19_ELDON2_20250512_191500_2442.00s_2445.00s.wav	1
57	Spectrogram 1	1	168.000000000	171.000000000	0.000	24000.000	0.118_19_ELDON2_20250512_191500_2442.00s_2445.00s.wav	1
58	Waveform 1	1	171.000000000	174.000000000	0.000	24000.000	0.118_32_ELDON1_20250514_060202_1143.00s_1146.00s.wav	0
58	Spectrogram 1	1	171.000000000	174.000000000	0.000	24000.000	0.118_32_ELDON1_20250514_060202_1143.00s_1146.00s.wav	0
59	Waveform 1	1	174.000000000	177.000000000	0.000	24000.000	0.118_36_ELDON2_20250514_060202_2331.00s_2334.00s.wav	0
59	Spectrogram 1	1	174.000000000	177.000000000	0.000	24000.000	0.118_36_ELDON2_20250514_060202_2331.00s_2334.00s.wav	0
60	Waveform 1	1	177.000000000	180.000000000	0.000	24000.000	0.119_17_ELDON9_20250511_201402_33.0s_36.0s.wav	0
60	Spectrogram 1	1	177.000000000	180.000000000	0.000	24000.000	0.119_17_ELDON9_20250511_201402_33.0s_36.0s.wav	0
61	Waveform 1	1	180.000000000	183.000000000	0.000	24000.000	0.119_48_ELDON2_20250514_060202_2148.00s_2151.00s.wav	0
61	Spectrogram 1	1	180.000000000	183.000000000	0.000	24000.000	0.119_48_ELDON2_20250514_060202_2148.00s_2151.00s.wav	0
62	Waveform 1	1	183.000000000	186.000000000	0.000	24000.000	0.119_48_ELDON5_20250421_062802_2955.0s_2958.0s.wav	0
62	Spectrogram 1	1	183.000000000	186.000000000	0.000	24000.000	0.119_48_ELDON5_20250421_062802_2955.0s_2958.0s.wav	0
63	Waveform 1	1	186.000000000	189.000000000	0.000	24000.000	0.119_7_ELDON9_20250508_060802_2856.0s_2859.0s.wav	0
63	Spectrogram 1	1	186.000000000	189.000000000	0.000	24000.000	0.119_7_ELDON9_20250508_060802_2856.0s_2859.0s.wav	0
64	Waveform 1	1	189.000000000	192.000000000	0.000	24000.000	0.119_8_ELDON10_20250511_191400_516.0s_519.0s.wav	0
64	Spectrogram 1	1	189.000000000	192.000000000	0.000	24000.000	0.119_8_ELDON10_20250511_191400_516.0s_519.0s.wav	0
65	Waveform 1	1	192.000000000	195.000000000	0.000	24000.000	0.120_12_ELDON9_20250510_060502_2232.0s_2235.0s.wav	0
65	Spectrogram 1	1	192.000000000	195.000000000	0.000	24000.000	0.120_12_ELDON9_20250510_060502_2232.0s_2235.0s.wav	0
66	Waveform 1	1	195.000000000	198.000000000	0.000	24000.000	0.120_30_ELDON5_20250511_191400_732.0s_735.0s.wav	0
66	Spectrogram 1	1	195.000000000	198.000000000	0.000	24000.000	0.120_30_ELDON5_20250511_191400_732.0s_735.0s.wav	0
67	Waveform 1	1	198.000000000	201.000000000	0.000	24000.000	0.120_31_ELDON1_20250511_060402_846.00s_849.00s.wav	0
67	Spectrogram 1	1	198.000000000	201.000000000	0.000	24000.000	0.120_31_ELDON1_20250511_060402_846.00s_849.00s.wav	0
68	Waveform 1	1	201.000000000	204.000000000	0.000	24000.000	0.120_6_ELDON9_20250511_191400_141.0s_144.0s.wav	0
68	Spectrogram 1	1	201.000000000	204.000000000	0.000	24000.000	0.120_6_ELDON9_20250511_191400_141.0s_144.0s.wav	0
69	Waveform 1	1	204.000000000	207.000000000	0.000	24000.000	0.121_270_ELDON2_20250418_053200_3402.0s_3405.0s.wav	0
69	Spectrogram 1	1	204.000000000	207.000000000	0.000	24000.000	0.121_270_ELDON2_20250418_053200_3402.0s_3405.0s.wav	0
70	Waveform 1	1	207.000000000	210.000000000	0.000	24000.000	0.121_27_ELDON10_20250510_050500_2823.0s_2826.0s.wav	0
70	Spectrogram 1	1	207.000000000	210.000000000	0.000	24000.000	0.121_27_ELDON10_20250510_050500_2823.0s_2826.0s.wav	0
71	Waveform 1	1	210.000000000	213.000000000	0.000	24000.000	0.121_3_ELDON2_20250509_201202_876.00s_879.00s.wav	1
71	Spectrogram 1	1	210.000000000	213.000000000	0.000	24000.000	0.121_3_ELDON2_20250509_201202_876.00s_879.00s.wav	1
72	Waveform 1	1	213.000000000	216.000000000	0.000	24000.000	0.122_14_ELDON4_20250512_060402_2910.0s_2913.0s.wav	0
72	Spectrogram 1	1	213.000000000	216.000000000	0.000	24000.000	0.122_14_ELDON4_20250512_060402_2910.0s_2913.0s.wav	0
73	Waveform 1	1	216.000000000	219.000000000	0.000	24000.000	0.122_16_ELDON2_20250512_191500_594.00s_597.00s.wav	0
73	Spectrogram 1	1	216.000000000	219.000000000	0.000	24000.000	0.122_16_ELDON2_20250512_191500_594.00s_597.00s.wav	0
74	Waveform 1	1	219.000000000	222.000000000	0.000	24000.000	0.122_22_ELDON4_20250512_060402_2910.00s_2913.00s.wav	0
74	Spectrogram 1	1	219.000000000	222.000000000	0.000	24000.000	0.122_22_ELDON4_20250512_060402_2910.00s_2913.00s.wav	0
75	Waveform 1	1	222.000000000	225.000000000	0.000	24000.000	0.122_5_ELDON8_20250508_060802_969.0s_972.0s.wav	0
75	Spectrogram 1	1	222.000000000	225.000000000	0.000	24000.000	0.122_5_ELDON8_20250508_060802_969.0s_972.0s.wav	0
76	Waveform 1	1	225.000000000	228.000000000	0.000	24000.000	0.122_78_ELDON2_20250512_060402_3537.00s_3540.00s.wav	0
76	Spectrogram 1	1	225.000000000	228.000000000	0.000	24000.000	0.122_78_ELDON2_20250512_060402_3537.00s_3540.00s.wav	0
77	Waveform 1	1	228.000000000	231.000000000	0.000	24000.000	0.123_18_ELDON10_20250511_191400_3579.0s_3582.0s.wav	0
77	Spectrogram 1	1	228.000000000	231.000000000	0.000	24000.000	0.123_18_ELDON10_20250511_191400_3579.0s_3582.0s.wav	0
78	Waveform 1	1	231.000000000	234.000000000	0.000	24000.000	0.124_137_ELDON2_20250420_062902_741.0s_744.0s.wav	0
78	Spectrogram 1	1	231.000000000	234.000000000	0.000	24000.000	0.124_137_ELDON2_20250420_062902_741.0s_744.0s.wav	0
79	Waveform 1	1	234.000000000	237.000000000	0.000	24000.000	0.124_46_ELDON2_20250514_060202_3123.00s_3126.00s.wav	1
79	Spectrogram 1	1	234.000000000	237.000000000	0.000	24000.000	0.124_46_ELDON2_20250514_060202_3123.00s_3126.00s.wav	1
80	Waveform 1	1	237.000000000	240.000000000	0.000	24000.000	0.125_161_ELDON2_20250421_185500_1479.0s_1482.0s.wav	0
80	Spectrogram 1	1	237.000000000	240.000000000	0.000	24000.000	0.125_161_ELDON2_20250421_185500_1479.0s_1482.0s.wav	0
81	Waveform 1	1	240.000000000	243.000000000	0.000	24000.000	0.126_129_ELDON2_20250420_052900_3531.0s_3534.0s.wav	0
81	Spectrogram 1	1	240.000000000	243.000000000	0.000	24000.000	0.126_129_ELDON2_20250420_052900_3531.0s_3534.0s.wav	0
82	Waveform 1	1	243.000000000	246.000000000	0.000	24000.000	0.126_54_ELDON1_20250510_191300_2499.00s_2502.00s.wav	0
82	Spectrogram 1	1	243.000000000	246.000000000	0.000	24000.000	0.126_54_ELDON1_20250510_191300_2499.00s_2502.00s.wav	0
83	Waveform 1	1	246.000000000	249.000000000	0.000	24000.000	0.126_9_ELDON10_20250509_060602_1137.0s_1140.0s.wav	1
83	Spectrogram 1	1	246.000000000	249.000000000	0.000	24000.000	0.126_9_ELDON10_20250509_060602_1137.0s_1140.0s.wav	1
84	Waveform 1	1	249.000000000	252.000000000	0.000	24000.000	0.127_10_ELDON9_20250510_060502_2088.0s_2091.0s.wav	1
84	Spectrogram 1	1	249.000000000	252.000000000	0.000	24000.000	0.127_10_ELDON9_20250510_060502_2088.0s_2091.0s.wav	1
85	Waveform 1	1	252.000000000	255.000000000	0.000	24000.000	0.127_234_ELDON3_20250417_185100_2874.0s_2877.0s.wav	0
85	Spectrogram 1	1	252.000000000	255.000000000	0.000	24000.000	0.127_234_ELDON3_20250417_185100_2874.0s_2877.0s.wav	0
86	Waveform 1	1	255.000000000	258.000000000	0.000	24000.000	0.128_22_ELDON1_20250510_201302_252.00s_255.00s.wav	0
86	Spectrogram 1	1	255.000000000	258.000000000	0.000	24000.000	0.128_22_ELDON1_20250510_201302_252.00s_255.00s.wav	0
87	Waveform 1	1	258.000000000	261.000000000	0.000	24000.000	0.128_33_ELDON3_20250514_060202_2727.00s_2730.00s.wav	0
87	Spectrogram 1	1	258.000000000	261.000000000	0.000	24000.000	0.128_33_ELDON3_20250514_060202_2727.00s_2730.00s.wav	0
88	Waveform 1	1	261.000000000	264.000000000	0.000	24000.000	0.128_8_ELDON2_20250428_200202_264.0s_267.0s.wav	0
88	Spectrogram 1	1	261.000000000	264.000000000	0.000	24000.000	0.128_8_ELDON2_20250428_200202_264.0s_267.0s.wav	0
89	Waveform 1	1	264.000000000	267.000000000	0.000	24000.000	0.129_17_ELDON2_20250512_191500_2148.00s_2151.00s.wav	1
89	Spectrogram 1	1	264.000000000	267.000000000	0.000	24000.000	0.129_17_ELDON2_20250512_191500_2148.00s_2151.00s.wav	1
90	Waveform 1	1	267.000000000	270.000000000	0.000	24000.000	0.129_72_ELDON2_20250512_060402_1218.00s_1221.00s.wav	1
90	Spectrogram 1	1	267.000000000	270.000000000	0.000	24000.000	0.129_72_ELDON2_20250512_060402_1218.00s_1221.00s.wav	1
91	Waveform 1	1	270.000000000	273.000000000	0.000	24000.000	0.130_15_ELDON2_20250429_061802_2955.0s_2958.0s.wav	0
91	Spectrogram 1	1	270.000000000	273.000000000	0.000	24000.000	0.130_15_ELDON2_20250429_061802_2955.0s_2958.0s.wav	0
92	Waveform 1	1	273.000000000	276.000000000	0.000	24000.000	0.130_4_ELDON2_20250430_200402_1179.0s_1182.0s.wav	0
92	Spectrogram 1	1	273.000000000	276.000000000	0.000	24000.000	0.130_4_ELDON2_20250430_200402_1179.0s_1182.0s.wav	0
93	Waveform 1	1	276.000000000	279.000000000	0.000	24000.000	0.130_4_ELDON8_20250508_060802_693.0s_696.0s.wav	0
93	Spectrogram 1	1	276.000000000	279.000000000	0.000	24000.000	0.130_4_ELDON8_20250508_060802_693.0s_696.0s.wav	0
94	Waveform 1	1	279.000000000	282.000000000	0.000	24000.000	0.130_60_ELDON1_20250510_191300_2283.00s_2286.00s.wav	0
94	Spectrogram 1	1	279.000000000	282.000000000	0.000	24000.000	0.130_60_ELDON1_20250510_191300_2283.00s_2286.00s.wav	0
95	Waveform 1	1	282.000000000	285.000000000	0.000	24000.000	0.131_11_ELDON10_20250511_191400_192.0s_195.0s.wav	0
95	Spectrogram 1	1	282.000000000	285.000000000	0.000	24000.000	0.131_11_ELDON10_20250511_191400_192.0s_195.0s.wav	0
96	Waveform 1	1	285.000000000	288.000000000	0.000	24000.000	0.131_23_ELDON10_20250510_050500_3573.0s_3576.0s.wav	1
96	Spectrogram 1	1	285.000000000	288.000000000	0.000	24000.000	0.131_23_ELDON10_20250510_050500_3573.0s_3576.0s.wav	1
97	Waveform 1	1	288.000000000	291.000000000	0.000	24000.000	0.133_47_ELDON2_20250514_060202_2889.00s_2892.00s.wav	0
97	Spectrogram 1	1	288.000000000	291.000000000	0.000	24000.000	0.133_47_ELDON2_20250514_060202_2889.00s_2892.00s.wav	0
98	Waveform 1	1	291.000000000	294.000000000	0.000	24000.000	0.134_15_ELDON5_20250512_191500_2616.0s_2619.0s.wav	0
98	Spectrogram 1	1	291.000000000	294.000000000	0.000	24000.000	0.134_15_ELDON5_20250512_191500_2616.0s_2619.0s.wav	0
99	Waveform 1	1	294.000000000	297.000000000	0.000	24000.000	0.134_9_ELDON10_20250513_060302_258.0s_261.0s.wav	1
99	Spectrogram 1	1	294.000000000	297.000000000	0.000	24000.000	0.134_9_ELDON10_20250513_060302_258.0s_261.0s.wav	1
100	Waveform 1	1	297.000000000	300.000000000	0.000	24000.000	0.136_11_ELDON2_20250513_060302_2793.00s_2796.00s.wav	0
100	Spectrogram 1	1	297.000000000	300.000000000	0.000	24000.000	0.136_11_ELDON2_20250513_060302_2793.00s_2796.00s.wav	0
101	Waveform 1	1	300.000000000	303.000000000	0.000	24000.000	0.137_18_ELDON2_20250423_052500_2823.0s_2826.0s.wav	0
101	Spectrogram 1	1	300.000000000	303.000000000	0.000	24000.000	0.137_18_ELDON2_20250423_052500_2823.0s_2826.0s.wav	0
