Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
28	Waveform 1	1	81.000000000	84.000000000	0.0	24000.0	0.108_17_ELDON5_20250418_053200_2931.0s_2934.0s.wav	1
28	Spectrogram 1	1	81.000000000	84.000000000	0.0	24000.0	0.108_17_ELDON5_20250418_053200_2931.0s_2934.0s.wav	1
29	Waveform 1	1	84.000000000	87.000000000	0.0	24000.0	0.108_19_ELDON6_20250420_062902_3396.0s_3399.0s.wav	1
29	Spectrogram 1	1	84.000000000	87.000000000	0.0	24000.0	0.108_19_ELDON6_20250420_062902_3396.0s_3399.0s.wav	1
30	Waveform 1	1	87.000000000	90.000000000	0.0	24000.0	0.108_230_ELDON3_20250418_063202_2853.0s_2856.0s.wav	1
30	Spectrogram 1	1	87.000000000	90.000000000	0.0	24000.0	0.108_230_ELDON3_20250418_063202_2853.0s_2856.0s.wav	1
31	Waveform 1	1	90.000000000	93.000000000	0.0	24000.0	0.109_153_ELDON10_20250421_185500_2601.0s_2604.0s.wav	1
31	Spectrogram 1	1	90.000000000	93.000000000	0.0	24000.0	0.109_153_ELDON10_20250421_185500_2601.0s_2604.0s.wav	1
32	Waveform 1	1	93.000000000	96.000000000	0.0	24000.0	0.109_208_ELDON2_20250417_195102_1092.0s_1095.0s.wav	0
32	Spectrogram 1	1	93.000000000	96.000000000	0.0	24000.0	0.109_208_ELDON2_20250417_195102_1092.0s_1095.0s.wav	0
33	Waveform 1	1	96.000000000	99.000000000	0.0	24000.0	0.109_5_ELDON1_20250423_185700_2700.0s_2703.0s.wav	0
33	Spectrogram 1	1	96.000000000	99.000000000	0.0	24000.0	0.109_5_ELDON1_20250423_185700_2700.0s_2703.0s.wav	0
34	Waveform 1	1	99.000000000	102.000000000	0.0	24000.0	0.109_76_ELDON1_20250420_185400_759.0s_762.0s.wav	1
34	Spectrogram 1	1	99.000000000	102.000000000	0.0	24000.0	0.109_76_ELDON1_20250420_185400_759.0s_762.0s.wav	1
35	Waveform 1	1	102.000000000	105.000000000	0.0	24000.0	0.110_149_ELDON4_20250418_053200_2223.0s_2226.0s.wav	1
35	Spectrogram 1	1	102.000000000	105.000000000	0.0	24000.0	0.110_149_ELDON4_20250418_053200_2223.0s_2226.0s.wav	1
36	Waveform 1	1	105.000000000	108.000000000	0.0	24000.0	0.110_268_ELDON2_20250418_063202_2718.0s_2721.0s.wav	1
36	Spectrogram 1	1	105.000000000	108.000000000	0.0	24000.0	0.110_268_ELDON2_20250418_063202_2718.0s_2721.0s.wav	1
37	Waveform 1	1	108.000000000	111.000000000	0.0	24000.0	0.110_3_ELDON3_20250423_185700_3588.0s_3591.0s.wav	1
37	Spectrogram 1	1	108.000000000	111.000000000	0.0	24000.0	0.110_3_ELDON3_20250423_185700_3588.0s_3591.0s.wav	1
38	Waveform 1	1	111.000000000	114.000000000	0.0	24000.0	0.111_3_ELDON2_20250424_052400_1476.0s_1479.0s.wav	0
38	Spectrogram 1	1	111.000000000	114.000000000	0.0	24000.0	0.111_3_ELDON2_20250424_052400_1476.0s_1479.0s.wav	0
39	Waveform 1	1	114.000000000	117.000000000	0.0	24000.0	0.111_44_ELDON5_20250418_063202_3432.0s_3435.0s.wav	1
39	Spectrogram 1	1	114.000000000	117.000000000	0.0	24000.0	0.111_44_ELDON5_20250418_063202_3432.0s_3435.0s.wav	1
40	Waveform 1	1	117.000000000	120.000000000	0.0	24000.0	0.111_544_ELDON1_20250418_063202_3042.0s_3045.0s.wav	1
40	Spectrogram 1	1	117.000000000	120.000000000	0.0	24000.0	0.111_544_ELDON1_20250418_063202_3042.0s_3045.0s.wav	1
41	Waveform 1	1	120.000000000	123.000000000	0.0	24000.0	0.112_15_ELDON2_20250428_051900_1350.0s_1353.0s.wav	1
41	Spectrogram 1	1	120.000000000	123.000000000	0.0	24000.0	0.112_15_ELDON2_20250428_051900_1350.0s_1353.0s.wav	1
42	Waveform 1	1	123.000000000	126.000000000	0.0	24000.0	0.112_161_ELDON3_20250418_053200_1899.0s_1902.0s.wav	1
42	Spectrogram 1	1	123.000000000	126.000000000	0.0	24000.0	0.112_161_ELDON3_20250418_053200_1899.0s_1902.0s.wav	1
43	Waveform 1	1	126.000000000	129.000000000	0.0	24000.0	0.113_51_ELDON1_20250419_195302_180.0s_183.0s.wav	1
43	Spectrogram 1	1	126.000000000	129.000000000	0.0	24000.0	0.113_51_ELDON1_20250419_195302_180.0s_183.0s.wav	1
44	Waveform 1	1	129.000000000	132.000000000	0.0	24000.0	0.113_58_ELDON4_20250418_063202_2409.0s_2412.0s.wav	1
44	Spectrogram 1	1	129.000000000	132.000000000	0.0	24000.0	0.113_58_ELDON4_20250418_063202_2409.0s_2412.0s.wav	1
45	Waveform 1	1	132.000000000	135.000000000	0.0	24000.0	0.114_196_ELDON10_20250421_185500_3294.0s_3297.0s.wav	1
45	Spectrogram 1	1	132.000000000	135.000000000	0.0	24000.0	0.114_196_ELDON10_20250421_185500_3294.0s_3297.0s.wav	1
46	Waveform 1	1	135.000000000	138.000000000	0.0	24000.0	0.114_270_ELDON2_20250418_063202_636.0s_639.0s.wav	0
46	Spectrogram 1	1	135.000000000	138.000000000	0.0	24000.0	0.114_270_ELDON2_20250418_063202_636.0s_639.0s.wav	0
47	Waveform 1	1	138.000000000	141.000000000	0.0	24000.0	0.115_118_ELDON1_20250421_185500_2520.0s_2523.0s.wav	1
47	Spectrogram 1	1	138.000000000	141.000000000	0.0	24000.0	0.115_118_ELDON1_20250421_185500_2520.0s_2523.0s.wav	1
48	Waveform 1	1	141.000000000	144.000000000	0.0	24000.0	0.115_12_ELDON1_20250422_052700_3084.0s_3087.0s.wav	1
48	Spectrogram 1	1	141.000000000	144.000000000	0.0	24000.0	0.115_12_ELDON1_20250422_052700_3084.0s_3087.0s.wav	1
49	Waveform 1	1	144.000000000	147.000000000	0.0	24000.0	0.115_15_ELDON3_20250423_052500_1491.0s_1494.0s.wav	1
49	Spectrogram 1	1	144.000000000	147.000000000	0.0	24000.0	0.115_15_ELDON3_20250423_052500_1491.0s_1494.0s.wav	1
50	Waveform 1	1	147.000000000	150.000000000	0.0	24000.0	0.116_14_ELDON5_20250421_185500_3291.0s_3294.0s.wav	1
50	Spectrogram 1	1	147.000000000	150.000000000	0.0	24000.0	0.116_14_ELDON5_20250421_185500_3291.0s_3294.0s.wav	1
51	Waveform 1	1	150.000000000	153.000000000	0.0	24000.0	0.117_31_ELDON3_20250417_195102_921.0s_924.0s.wav	1
51	Spectrogram 1	1	150.000000000	153.000000000	0.0	24000.0	0.117_31_ELDON3_20250417_195102_921.0s_924.0s.wav	1
52	Waveform 1	1	153.000000000	156.000000000	0.0	24000.0	0.117_6_ELDON2_20250428_200202_1041.0s_1044.0s.wav	1
52	Spectrogram 1	1	153.000000000	156.000000000	0.0	24000.0	0.117_6_ELDON2_20250428_200202_1041.0s_1044.0s.wav	1
53	Waveform 1	1	156.000000000	159.000000000	0.0	24000.0	0.118_31_ELDON3_20250422_062702_2598.0s_2601.0s.wav	1
53	Spectrogram 1	1	156.000000000	159.000000000	0.0	24000.0	0.118_31_ELDON3_20250422_062702_2598.0s_2601.0s.wav	1
54	Waveform 1	1	159.000000000	162.000000000	0.0	24000.0	0.119_512_ELDON1_20250418_063202_2904.0s_2907.0s.wav	0
54	Spectrogram 1	1	159.000000000	162.000000000	0.0	24000.0	0.119_512_ELDON1_20250418_063202_2904.0s_2907.0s.wav	0
55	Waveform 1	1	162.000000000	165.000000000	0.0	24000.0	0.119_7_ELDON6_20250421_195502_162.0s_165.0s.wav	0
55	Spectrogram 1	1	162.000000000	165.000000000	0.0	24000.0	0.119_7_ELDON6_20250421_195502_162.0s_165.0s.wav	0
56	Waveform 1	1	165.000000000	168.000000000	0.0	24000.0	0.120_106_ELDON2_20250421_195502_780.0s_783.0s.wav	1
56	Spectrogram 1	1	165.000000000	168.000000000	0.0	24000.0	0.120_106_ELDON2_20250421_195502_780.0s_783.0s.wav	1
57	Waveform 1	1	168.000000000	171.000000000	0.0	24000.0	0.120_15_ELDON5_20250421_185500_3267.0s_3270.0s.wav	1
57	Spectrogram 1	1	168.000000000	171.000000000	0.0	24000.0	0.120_15_ELDON5_20250421_185500_3267.0s_3270.0s.wav	1
58	Waveform 1	1	171.000000000	174.000000000	0.0	24000.0	0.120_26_ELDON4_20250421_062802_1176.0s_1179.0s.wav	1
58	Spectrogram 1	1	171.000000000	174.000000000	0.0	24000.0	0.120_26_ELDON4_20250421_062802_1176.0s_1179.0s.wav	1
59	Waveform 1	1	174.000000000	177.000000000	0.0	24000.0	0.120_6_ELDON1_20250430_200402_990.0s_993.0s.wav	1
59	Spectrogram 1	1	174.000000000	177.000000000	0.0	24000.0	0.120_6_ELDON1_20250430_200402_990.0s_993.0s.wav	1
60	Waveform 1	1	177.000000000	180.000000000	0.0	24000.0	0.121_6_ELDON2_20250425_052300_45.0s_48.0s.wav	0
60	Spectrogram 1	1	177.000000000	180.000000000	0.0	24000.0	0.121_6_ELDON2_20250425_052300_45.0s_48.0s.wav	0
61	Waveform 1	1	180.000000000	183.000000000	0.0	24000.0	0.122_15_ELDON1_20250422_062702_3417.0s_3420.0s.wav	1
61	Spectrogram 1	1	180.000000000	183.000000000	0.0	24000.0	0.122_15_ELDON1_20250422_062702_3417.0s_3420.0s.wav	1
62	Waveform 1	1	183.000000000	186.000000000	0.0	24000.0	0.122_18_ELDON3_20250422_052700_1452.0s_1455.0s.wav	1
62	Spectrogram 1	1	183.000000000	186.000000000	0.0	24000.0	0.122_18_ELDON3_20250422_052700_1452.0s_1455.0s.wav	1
63	Waveform 1	1	186.000000000	189.000000000	0.0	24000.0	0.122_42_ELDON5_20250421_062802_3333.0s_3336.0s.wav	1
63	Spectrogram 1	1	186.000000000	189.000000000	0.0	24000.0	0.122_42_ELDON5_20250421_062802_3333.0s_3336.0s.wav	1
64	Waveform 1	1	189.000000000	192.000000000	0.0	24000.0	0.122_94_ELDON3_20250419_185300_1488.0s_1491.0s.wav	1
64	Spectrogram 1	1	189.000000000	192.000000000	0.0	24000.0	0.122_94_ELDON3_20250419_185300_1488.0s_1491.0s.wav	1
65	Waveform 1	1	192.000000000	195.000000000	0.0	24000.0	0.124_1_ELDON6_20250421_195502_552.0s_555.0s.wav	1
65	Spectrogram 1	1	192.000000000	195.000000000	0.0	24000.0	0.124_1_ELDON6_20250421_195502_552.0s_555.0s.wav	1
66	Waveform 1	1	195.000000000	198.000000000	0.0	24000.0	0.125_145_ELDON4_20250418_053200_3408.0s_3411.0s.wav	1
66	Spectrogram 1	1	195.000000000	198.000000000	0.0	24000.0	0.125_145_ELDON4_20250418_053200_3408.0s_3411.0s.wav	1
67	Waveform 1	1	198.000000000	201.000000000	0.0	24000.0	0.125_25_ELDON5_20250420_185400_2721.0s_2724.0s.wav	1
67	Spectrogram 1	1	198.000000000	201.000000000	0.0	24000.0	0.125_25_ELDON5_20250420_185400_2721.0s_2724.0s.wav	1
68	Waveform 1	1	201.000000000	204.000000000	0.0	24000.0	0.125_6_ELDON2_20250427_200102_885.0s_888.0s.wav	1
68	Spectrogram 1	1	201.000000000	204.000000000	0.0	24000.0	0.125_6_ELDON2_20250427_200102_885.0s_888.0s.wav	1
69	Waveform 1	1	204.000000000	207.000000000	0.0	24000.0	0.125_84_ELDON1_20250420_185400_762.0s_765.0s.wav	0
69	Spectrogram 1	1	204.000000000	207.000000000	0.0	24000.0	0.125_84_ELDON1_20250420_185400_762.0s_765.0s.wav	0
70	Waveform 1	1	207.000000000	210.000000000	0.0	24000.0	0.126_122_ELDON3_20250421_185500_2484.0s_2487.0s.wav	1
70	Spectrogram 1	1	207.000000000	210.000000000	0.0	24000.0	0.126_122_ELDON3_20250421_185500_2484.0s_2487.0s.wav	1
71	Waveform 1	1	210.000000000	213.000000000	0.0	24000.0	0.126_35_ELDON3_20250422_062702_126.0s_129.0s.wav	1
71	Spectrogram 1	1	210.000000000	213.000000000	0.0	24000.0	0.126_35_ELDON3_20250422_062702_126.0s_129.0s.wav	1
72	Waveform 1	1	213.000000000	216.000000000	0.0	24000.0	0.128_140_ELDON2_20250421_185500_2910.0s_2913.0s.wav	1
72	Spectrogram 1	1	213.000000000	216.000000000	0.0	24000.0	0.128_140_ELDON2_20250421_185500_2910.0s_2913.0s.wav	1
73	Waveform 1	1	216.000000000	219.000000000	0.0	24000.0	0.128_530_ELDON1_20250418_063202_369.0s_372.0s.wav	1
73	Spectrogram 1	1	216.000000000	219.000000000	0.0	24000.0	0.128_530_ELDON1_20250418_063202_369.0s_372.0s.wav	1
74	Waveform 1	1	219.000000000	222.000000000	0.0	24000.0	0.129_16_ELDON6_20250418_063202_2136.0s_2139.0s.wav	1
74	Spectrogram 1	1	219.000000000	222.000000000	0.0	24000.0	0.129_16_ELDON6_20250418_063202_2136.0s_2139.0s.wav	1
75	Waveform 1	1	222.000000000	225.000000000	0.0	24000.0	0.129_191_ELDON10_20250421_185500_1878.0s_1881.0s.wav	1
75	Spectrogram 1	1	222.000000000	225.000000000	0.0	24000.0	0.129_191_ELDON10_20250421_185500_1878.0s_1881.0s.wav	1
76	Waveform 1	1	225.000000000	228.000000000	0.0	24000.0	0.129_47_ELDON5_20250421_062802_1767.0s_1770.0s.wav	1
76	Spectrogram 1	1	225.000000000	228.000000000	0.0	24000.0	0.129_47_ELDON5_20250421_062802_1767.0s_1770.0s.wav	1
77	Waveform 1	1	228.000000000	231.000000000	0.0	24000.0	0.130_1_ELDON1_20250430_061602_1776.0s_1779.0s.wav	1
77	Spectrogram 1	1	228.000000000	231.000000000	0.0	24000.0	0.130_1_ELDON1_20250430_061602_1776.0s_1779.0s.wav	1
78	Waveform 1	1	231.000000000	234.000000000	0.0	24000.0	0.130_7_ELDON2_20250425_052300_36.0s_39.0s.wav	0
78	Spectrogram 1	1	231.000000000	234.000000000	0.0	24000.0	0.130_7_ELDON2_20250425_052300_36.0s_39.0s.wav	0
79	Waveform 1	1	234.000000000	237.000000000	0.0	24000.0	0.132_8_ELDON1_20250430_200402_1170.0s_1173.0s.wav	1
79	Spectrogram 1	1	234.000000000	237.000000000	0.0	24000.0	0.132_8_ELDON1_20250430_200402_1170.0s_1173.0s.wav	1
80	Waveform 1	1	237.000000000	240.000000000	0.0	24000.0	0.133_111_ELDON1_20250421_185500_1962.0s_1965.0s.wav	1
80	Spectrogram 1	1	237.000000000	240.000000000	0.0	24000.0	0.133_111_ELDON1_20250421_185500_1962.0s_1965.0s.wav	1
81	Waveform 1	1	240.000000000	243.000000000	0.0	24000.0	0.133_11_ELDON2_20250422_062702_3444.0s_3447.0s.wav	1
81	Spectrogram 1	1	240.000000000	243.000000000	0.0	24000.0	0.133_11_ELDON2_20250422_062702_3444.0s_3447.0s.wav	1
82	Waveform 1	1	243.000000000	246.000000000	0.0	24000.0	0.133_123_ELDON2_20250421_185500_1311.0s_1314.0s.wav	1
82	Spectrogram 1	1	243.000000000	246.000000000	0.0	24000.0	0.133_123_ELDON2_20250421_185500_1311.0s_1314.0s.wav	1
83	Waveform 1	1	246.000000000	249.000000000	0.0	24000.0	0.133_21_ELDON3_20250423_052500_900.0s_903.0s.wav	0
83	Spectrogram 1	1	246.000000000	249.000000000	0.0	24000.0	0.133_21_ELDON3_20250423_052500_900.0s_903.0s.wav	0
84	Waveform 1	1	249.000000000	252.000000000	0.0	24000.0	0.133_279_ELDON3_20250418_063202_3030.0s_3033.0s.wav	1
84	Spectrogram 1	1	249.000000000	252.000000000	0.0	24000.0	0.133_279_ELDON3_20250418_063202_3030.0s_3033.0s.wav	1
85	Waveform 1	1	252.000000000	255.000000000	0.0	24000.0	0.135_30_ELDON6_20250421_062802_2373.0s_2376.0s.wav	0
85	Spectrogram 1	1	252.000000000	255.000000000	0.0	24000.0	0.135_30_ELDON6_20250421_062802_2373.0s_2376.0s.wav	0
86	Waveform 1	1	255.000000000	258.000000000	0.0	24000.0	0.135_50_ELDON5_20250418_063202_972.0s_975.0s.wav	1
86	Spectrogram 1	1	255.000000000	258.000000000	0.0	24000.0	0.135_50_ELDON5_20250418_063202_972.0s_975.0s.wav	1
87	Waveform 1	1	258.000000000	261.000000000	0.0	24000.0	0.136_35_ELDON1_20250422_062702_1659.0s_1662.0s.wav	1
87	Spectrogram 1	1	258.000000000	261.000000000	0.0	24000.0	0.136_35_ELDON1_20250422_062702_1659.0s_1662.0s.wav	1
88	Waveform 1	1	261.000000000	264.000000000	0.0	24000.0	0.136_71_ELDON4_20250421_185500_3051.0s_3054.0s.wav	1
88	Spectrogram 1	1	261.000000000	264.000000000	0.0	24000.0	0.136_71_ELDON4_20250421_185500_3051.0s_3054.0s.wav	1
89	Waveform 1	1	264.000000000	267.000000000	0.0	24000.0	0.137_548_ELDON1_20250418_063202_2196.0s_2199.0s.wav	1
89	Spectrogram 1	1	264.000000000	267.000000000	0.0	24000.0	0.137_548_ELDON1_20250418_063202_2196.0s_2199.0s.wav	1
90	Waveform 1	1	267.000000000	270.000000000	0.0	24000.0	0.137_7_ELDON3_20250424_195802_639.0s_642.0s.wav	1
90	Spectrogram 1	1	267.000000000	270.000000000	0.0	24000.0	0.137_7_ELDON3_20250424_195802_639.0s_642.0s.wav	1
91	Waveform 1	1	270.000000000	273.000000000	0.0	24000.0	0.138_42_ELDON3_20250420_195402_3252.0s_3255.0s.wav	0
91	Spectrogram 1	1	270.000000000	273.000000000	0.0	24000.0	0.138_42_ELDON3_20250420_195402_3252.0s_3255.0s.wav	0
92	Waveform 1	1	273.000000000	276.000000000	0.0	24000.0	0.139_206_ELDON2_20250417_195102_936.0s_939.0s.wav	1
92	Spectrogram 1	1	273.000000000	276.000000000	0.0	24000.0	0.139_206_ELDON2_20250417_195102_936.0s_939.0s.wav	1
93	Waveform 1	1	276.000000000	279.000000000	0.0	24000.0	0.139_3_ELDON1_20250425_062302_2058.0s_2061.0s.wav	0
93	Spectrogram 1	1	276.000000000	279.000000000	0.0	24000.0	0.139_3_ELDON1_20250425_062302_2058.0s_2061.0s.wav	0
94	Waveform 1	1	279.000000000	282.000000000	0.0	24000.0	0.139_4_ELDON2_20250424_062402_2898.0s_2901.0s.wav	1
94	Spectrogram 1	1	279.000000000	282.000000000	0.0	24000.0	0.139_4_ELDON2_20250424_062402_2898.0s_2901.0s.wav	1
95	Waveform 1	1	282.000000000	285.000000000	0.0	24000.0	0.140_28_ELDON6_20250421_185500_2025.0s_2028.0s.wav	0
95	Spectrogram 1	1	282.000000000	285.000000000	0.0	24000.0	0.140_28_ELDON6_20250421_185500_2025.0s_2028.0s.wav	0
96	Waveform 1	1	285.000000000	288.000000000	0.0	24000.0	0.140_32_ELDON3_20250422_062702_1680.0s_1683.0s.wav	1
96	Spectrogram 1	1	285.000000000	288.000000000	0.0	24000.0	0.140_32_ELDON3_20250422_062702_1680.0s_1683.0s.wav	1
97	Waveform 1	1	288.000000000	291.000000000	0.0	24000.0	0.140_56_ELDON5_20250418_063202_15.0s_18.0s.wav	1
97	Spectrogram 1	1	288.000000000	291.000000000	0.0	24000.0	0.140_56_ELDON5_20250418_063202_15.0s_18.0s.wav	1
98	Waveform 1	1	291.000000000	294.000000000	0.0	24000.0	0.141_144_ELDON1_20250421_185500_1974.0s_1977.0s.wav	1
98	Spectrogram 1	1	291.000000000	294.000000000	0.0	24000.0	0.141_144_ELDON1_20250421_185500_1974.0s_1977.0s.wav	1
99	Waveform 1	1	294.000000000	297.000000000	0.0	24000.0	0.141_27_ELDON4_20250421_062802_1572.0s_1575.0s.wav	1
99	Spectrogram 1	1	294.000000000	297.000000000	0.0	24000.0	0.141_27_ELDON4_20250421_062802_1572.0s_1575.0s.wav	1
100	Waveform 1	1	297.000000000	300.000000000	0.0	24000.0	0.142_174_ELDON10_20250421_185500_2574.0s_2577.0s.wav	1
100	Spectrogram 1	1	297.000000000	300.000000000	0.0	24000.0	0.142_174_ELDON10_20250421_185500_2574.0s_2577.0s.wav	1
101	Waveform 1	1	300.000000000	303.000000000	0.0	24000.0	0.142_37_ELDON1_20250422_062702_2643.0s_2646.0s.wav	1
101	Spectrogram 1	1	300.000000000	303.000000000	0.0	24000.0	0.142_37_ELDON1_20250422_062702_2643.0s_2646.0s.wav	1
